PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,ViolentCrimesPerPop
1.3511806105506898,-1.025361973691467,3.2628954310884297,-0.9085657182090023,1.505931991123516,-3.0988899299205643,-0.2148662891306382,-0.17089983976347958,-0.5211541045658993,0.17221389536744378,-0.6700161761034842,1.3873727576059522,-0.7689314173424736,-0.8632730821200596,0.5493243980508571,0.07756498420711733,0.0796178026913929,0.0821228556447389,0.7664268226952985,-0.28277989902746764,0.14606076809474827,0.3380053344752766,0.4342543466928696,0.2
-1.427296390651923,0.5128559487371717,4.295623632612262,-2.067787141322548,-2.5149097964505684,-4.66259367139525,-2.136005298143933,-1.387478690669897,0.7880574306238872,2.0025188847395414,-2.0638335073713248,-0.9406504286371945,-0.01337395946394572,-0.9065078088857615,-0.07977973993199855,-0.5354297383651064,0.13646827791444122,0.22684050951520854,-0.9269479138286774,0.03353487800547336,-0.0127308733469596,-1.083624685671868,-0.3753359547051244,0.67
-2.1226795968522785,-2.424575938342108,-0.24166776271155727,0.3252930135418854,-0.18422776821695586,-2.337282107163178,-1.9153730835155418,1.2121225558602087,-1.6909032069680452,0.704752468818388,-0.3671233135270014,1.7471869498968426,0.8931586803598374,1.1842869814073977,-1.4697076604507033,-0.6537975032482587,-0.8517970933790044,0.6069650225228285,-0.059227791188209325,0.185696775798179,0.6149300150010035,0.9043756603846569,0.40612055482638765,0.43
3.0091973616554557,1.970629630298904,-3.5373007587475027,0.44619940428350996,3.198201618514444,-0.1835736250000818,-4.206573281264246,2.761150031159381,-2.3669239415275958,0.7517292297705451,4.683794810117564,2.1338513215789825,-0.9034100187186764,0.08258872141166651,-1.4785392349070066,-0.44557692930809134,-0.7603857956999202,1.6195010668281618,-0.9486532830718086,0.26894108242799414,-0.6911179627658246,0.5267065470812804,0.5655058222053229,0.12
5.619445410224446,-2.699598457576949,-2.7667339678753597,0.44957740170746524,1.7709626090738753,-0.5268308671840527,0.6089416251064892,-0.6682799842229135,-0.194124130588395,0.6344052749538643,0.36865671835765995,-0.1340039569990852,0.16338790265832034,2.397688663631674,-0.0370407813187595,-1.4284403662569038,0.29990088625333133,-0.17408967185258772,-0.6667018473788302,-0.8934340406676982,-0.6279942630570918,-0.011447583949218276,-0.27705617115215164,0.03
5.7813849524179455,6.4962012012106936,3.704835425093045,1.0267366546082999,-3.873442969685244,0.07814783606718073,-0.935335903151611,0.009950607232919744,0.8513482582819114,0.9522062266992987,-3.36133157284731,2.331563630014188,0.8574774238989726,-0.9561762441460169,0.6451991410340993,-0.8749418313104814,-0.39988283737605296,1.0054465893925513,-0.25077048209924807,0.1374960289092908,1.37478235552715,-1.312983510390706,0.014218994257743877,0.14
3.9594034877881503,-3.4765283323367737,-1.0757124498037383,2.6372893326804823,-0.09379014244949672,0.8472387162889995,0.39249041038490984,-1.1995055045508483,-0.7801819667768858,-0.3747024557791389,-0.8870398381096593,1.5752575517919907,0.8583419580868115,0.6580879729766861,0.36414036464641414,0.20914335829187963,1.1169473623102224,-0.8832108127376685,-0.684622591645181,-1.4409560575304303,-0.11101992809431982,-0.3688853180167048,0.21049898420309177,0.03
-8.00868024887404,6.581299894454629,-7.058055204518197,-0.1583545305638507,-2.456971088121266,0.328642015246949,2.0396354132595964,-0.035979329859089665,2.0530530259553985,-0.3370005097573901,-0.2963457240008066,1.3355507878482398,0.7095158133912137,-0.9257760633357326,0.42847697593932244,0.19566260138270578,-0.2212684830275519,-1.046963134025247,1.0102877701598374,-0.13685801472327372,-1.3823103438527093,-0.767573481528583,1.8262112941328983,0.55
-3.4809180601452145,-4.802738455779605,-0.3146534644489747,0.8256300401789625,-0.2555159291083507,-1.9108071548150367,-0.3780875739152063,-0.8961200227991915,-0.5752212628466403,-0.12153727190572085,-1.528768341071463,0.9433123926348193,0.5444075722272754,0.49261549368785745,0.4523908943588383,-0.578453119407398,0.01296787976174261,-0.37673002590090887,0.2325557609118684,0.4934608431326882,-0.09955217081166587,-0.6378852293594096,-0.15170724137669983,0.53
5.623262650711805,1.3835744605732436,6.095769151296738,-4.579431466548735,-2.3577993724271384,4.392228565062961,-0.21478705630216188,-0.9550128719011052,-0.9852805717871654,-0.16252512691470053,-1.963434578715618,2.4492209512874634,-0.028997457551467737,1.788274496836858,-0.17542427976738334,-1.096593473641613,1.1829136805401508,2.0599444392990236,-1.2305812643357839,1.6564321403178461,-1.4105033189026688,0.3074642992016671,0.3470750685124115,0.15
0.501455264862675,13.034642540450921,-1.9210763556467658,1.7213139458270348,-1.729623662044983,-1.508543499692724,-0.7729164254533805,-2.3566102209911675,-1.0752906733013137,-0.5845086762079622,2.260264628681134,3.5396470363474952,-0.9254144750125365,0.02448534355124001,-2.041414582355314,-0.20359742862507593,-2.125163549358542,1.2248428918108882,-0.722376241886489,-0.8778516544087916,-0.040250438412927476,-0.2516676371002631,-0.3699644601200155,0.24
7.253944252164746,0.42825885483382864,-0.08926006758261243,4.20714156261665,-0.647773312618369,4.326461189902957,-1.1624074441252548,-0.5468128544841718,-0.4055453825359089,0.2521407472510918,-1.2346840270251,0.5037935586165669,-1.4623069163006557,-1.3413326310968896,-0.2384884448259315,3.0423488043835825,-0.5420230352037377,-0.5875608798569484,0.37720549930081465,0.5411126610752894,-1.190771539941832,-0.20288363569680568,0.36106842673542994,0.08
9.558960827938408,0.5495502095861663,0.8421905734373747,2.429742247004081,-0.44422723643733997,3.3611865410187924,-0.20542432912140024,0.39813468172683014,0.5137110384104427,0.657549226331117,-0.25704413487721806,0.5424158290566765,0.07381529136903986,-0.3326392925045632,-1.2495632711362246,-0.04242542593638093,1.1920809232238017,-1.2715463906911766,-0.3767578033771758,1.2053236348867304,0.19981081705031103,0.7185613518129583,0.5401822183679914,0.06
4.51108894433547,-2.7483977699576982,-1.254212164428029,-2.2310577850832334,2.1510331520043477,-2.0274394915207674,-0.5606325973595665,-1.9357709259779345,-0.29193628891228707,-0.2725256542855923,-1.8249335662671622,0.20273351487753075,0.16350362975458094,1.0957376438913924,0.6360011627446829,0.7896409011436389,0.2429090620168598,-1.024809035503733,0.5531255605999732,1.5405965034167515,0.2155883275031249,-1.0429781105163725,-0.45521324840153143,0.09
5.515681549211077,6.4917103545864325,3.435077763817939,-0.6330935264620398,-2.9572019117692108,-1.9410209645775924,0.2771651952060325,2.0675532581817597,1.9690975779919784,-0.0933173277292296,-0.5117506717882463,-1.640731363615967,1.7072381447641702,-2.0179193395929116,-0.47791340978534164,0.6244644664761971,1.2054481373887405,-0.09172338688011836,-0.5418522785997425,-0.1383413090569816,-1.813040255900809,-0.33195864677952597,-1.1355784429177058,0.21
-1.502236331475885,-5.655705619960063,-0.684838505985028,0.6837335279611825,0.19754417340908098,0.21429211474766743,0.6418360473354395,-0.9583846670895595,-0.13266116027445907,-1.470940758058878,-1.7981008129844873,2.129260546113962,0.2825314049085995,-0.03227308632710465,-0.5879156473047873,-0.2940291105641356,-0.8657752259678503,0.3380581367558415,0.719630511715253,-0.9406686601477026,-0.36135984666603865,0.02825514020313911,0.4948558942738075,0.3
-4.5061583583355755,0.8965140220275344,5.706110023025518,0.10268954692307707,0.33235502565172326,4.038209847176732,-2.33416295389096,-0.8404193139157046,-2.540557893678178,0.2872787811546916,-0.795294051140403,1.1268516262948918,-1.4257358836101914,-0.63803689595667,0.37237183629828724,-0.4991343301119711,1.0319994517848612,1.4713960354465776,0.8621308830695099,0.12732485430875148,-0.6591853499408729,0.2029637410336871,-0.665312167429265,0.49
8.412987931964079,0.5062609555772266,-0.7756374545914163,1.9427943747752958,0.424962273777916,1.4804261655369364,-1.2931066750437066,0.7035984981437476,-0.6489969918494771,-0.49266256514186557,0.9943535142563235,-1.2984325053228485,0.48971000936688835,-0.2383562391044327,1.017479438051659,-2.535189942225792,-1.4288704410359916,0.17116724072487347,0.12797253526399163,-0.5588806730264445,-0.4073015171008279,0.5385563892983697,0.4663978216717102,0.07
1.5880843005109273,-2.167367524119218,1.3284678634200424,-3.5732916748813306,0.0011810845531725202,1.7760284121101362,0.24518696228380674,-0.6788333379017024,-0.7135274832067473,0.48242545295320854,-1.3543160255142057,0.6594467893180402,0.4630522164035261,1.2939550655781136,1.309427795039644,0.5291585579787277,-1.5821350101514366,0.6253871052336932,-0.5710444533281587,-2.1879792537739107,-0.7975449736561069,0.4585390482851126,0.968778007313672,0.15
0.21073344003041042,-6.458087655024682,-3.352000099934337,2.688020003692158,0.9931886271593122,1.5014410119379378,2.626581493718928,-1.2858522492193614,-0.6184921005556273,1.1225668743140667,0.02806849966569236,0.35917147856144055,-0.3143706042914305,-0.1534291604503387,-0.7042718287270489,-0.015180262251588033,0.2534198291591617,1.657801795350566,0.33023579592637226,0.9860906247415142,0.9678071475196451,-1.3129771905003138,-0.9953172305100261,0.03
-2.176631598284442,4.456881627850352,-0.08703042177512206,0.32988263471423457,1.45079498281619,-1.7485050088810294,1.7109884188952789,-0.1592668160136863,0.6484977303780519,2.2426298137787137,0.055922490639327846,-0.11719728696095238,1.028608800908176,-1.1083145415394053,0.023225600466603092,-0.029805538031404427,0.44451937110517487,-0.5659123083870039,2.876366740031667,-0.794038104645144,0.35911774924057815,0.6366668165416444,-0.6259802309611601,0.34
-4.277722846785716,2.3711419582109747,7.639718097640366,3.163499741608571,13.105155558915317,-1.932453368177497,3.453346595549826,-0.10218246009677523,0.2987666668753704,-0.7552638225233952,0.9420708926191551,-0.9625784313635366,1.1346227059003524,0.42914509042113597,1.029538478202793,-0.47012601367352586,0.4231624548922765,0.6604853700761047,-1.1394627066487302,-0.23545867642500004,1.4957614958444339,-1.4265657523757669,2.092310259864828,0.69
-4.747024290506024,-1.9032003864938773,1.1632414094488035,-2.1232450924328874,-1.8684617645619053,-0.3987422299506164,1.307951880190868,-0.2925144174160085,0.38759576287242314,0.5421854623875993,-1.1795462716173226,-1.6002576225680825,0.35026143187293945,-0.4573653027503924,-0.7830020272647898,-0.23678756163386522,-0.18956686189374197,0.551517437983581,-0.2976195380861499,0.07630482343841695,-0.049258320937384754,0.8482245428556549,1.2831202494850595,0.21
-2.566258979221463,-2.022712070988427,0.6852180759795075,-1.0042121722752728,1.339523305239471,0.23713025246354652,0.11231531797882927,-2.1157439429429847,1.4429917544657789,-0.06206636142425533,0.9739626039149863,0.08084436473289075,-1.45059790954647,-1.1580247275758078,0.654995374902843,-0.7381761364053011,1.3109791292812445,0.6531860891570881,0.8499112708560274,-0.034489132594072776,-0.43593123399434786,1.0637610129418174,0.8046114568442293,0.63
-7.943657142419211,10.600415570427366,-9.468508321428434,-0.17847075046793054,-1.8646984898141628,0.3506484655798895,2.220123761221305,-0.21125089933307606,1.3138355225817475,-0.986261590251095,0.6270433609161394,3.4596484722780527,-0.8869125222974048,0.9513039619138206,-0.21195459661310234,-0.7550130232659311,-0.8819841715204326,0.3419274859852402,0.06446156972217275,-0.117799410639326,2.4833842663715497,0.22828145196715757,0.20789340930441594,0.31
0.13196121334755204,0.03072750952504307,3.748295553944285,-4.987501273481674,-1.8283903277651192,-0.616624208989509,0.38210370430383606,-0.7100548302121443,0.2928585872418088,-0.46138828730505943,0.04595788397867844,-0.3871655225696134,-0.472860536273642,-1.2381228824898505,0.24183514561385844,-0.289946726616506,-0.19067387254451357,0.06388732053338142,-0.12552626234224348,0.4150559234327284,-0.23454987839660274,0.42566171595434066,0.19549281467010385,0.12
-2.1177529283225653,9.22789514539576,-0.43861113753305253,1.4171086447406998,-3.802020194222483,-2.6142635664154676,-1.682546661803988,-2.0242823500869704,0.8368496036871498,0.8191310203620119,0.5458105344552252,2.2309531047816127,0.567305369381238,0.5903933680954125,-0.2099484400305554,-0.7936398340060741,-0.23922337844891686,0.8119516493667891,-0.43411527993514354,-0.6345109641030363,1.2776045792197839,-2.155037829717655,-0.6270369293967432,0.84
-0.8440119771219661,-5.672031742548635,-2.0495760325443784,2.026817845973031,-0.10416406010706702,-0.11049516082204958,1.1075278584730455,-1.1074659234147575,0.7655185360951056,0.8741417914448482,-1.479995189855205,-0.7011299033548729,1.379140232040294,0.9500623135878511,-0.18907323075992047,0.4499136908318592,-0.39214176239178594,0.8372199052987505,0.10061562657023475,-0.8978420351227826,-0.0022140081442457962,0.011302887782127327,0.3216969078419214,0.1
-2.9515934397472203,-5.4828007129915495,1.0931674130898779,3.651666952029562,-2.0019863021487345,2.5845694700342383,1.9048521360474915,3.2471712684406633,0.2607784002397745,1.2483150993009458,-1.37454571252022,1.774720089913498,0.46350799969702305,0.842646082892714,-0.016161072181115194,0.2899014440971846,-0.15867032538170503,0.1093368610182563,-1.5112023523021632,-3.2028523123835435,0.6965733762051123,-0.2402120721502862,-0.40139066597778,0.49
5.54349266575253,-2.260315051738915,-1.0246934255240787,-0.1650215056194364,1.5568718637065202,-0.930202715444903,-1.2099071676455735,0.04556202320366776,-0.3005973450586035,-2.809047900804363,-0.7311734397740173,-0.05600829361246612,0.5054610773929763,-0.42255239712125703,-0.7635099275116041,-1.1190269372367116,0.3113467914242165,0.9576103797771041,-0.3203490165887613,-0.2136739803638984,0.5667012842928371,0.5238531584537391,0.1952115078302583,0.02
-3.0513112883506097,-4.62189716982565,0.8429287080908666,-1.476912758159191,-2.0806861202824822,0.35543379627011257,2.0243463182139427,-1.6562512472742419,4.311415912147756,1.0112154732450356,1.611358641054296,-1.7998048607147334,0.8681341996656231,-1.3423938553141206,-0.7920445079222059,0.6309898400176541,0.6578206391735552,-1.3964707577779283,0.41558090803562414,-0.6483300344562477,-0.23190449335602537,0.02815968829344399,0.09889211884236837,0.16
-2.5646044799159537,-1.4952117123230997,3.099897318654187,0.6498424594948596,2.930849261443318,-0.5043906924674433,-0.3700077209049697,-1.4836438485711143,-0.28341751586573294,-0.5588969955625386,0.25233922590372876,0.10368606980663107,-0.7170721656395881,-2.255795590191601,0.46437014112256525,-0.5829559310741025,-0.37868691136053845,0.9326775665156994,-1.0199158453912835,0.28799514085586875,0.26870932997372016,-0.4044436504719735,1.0162042859797897,0.19
-2.8777825754244866,1.9240789186571303,4.519166835642085,-10.885492577271302,-0.5579438233278224,5.258321992825595,0.84638159559754,-0.5418125828366729,-1.139806990944383,-0.17093533515596882,0.7913628652773761,0.8559599488603231,0.4888460493460682,1.1140578014363918,1.0497238274436713,-0.1473461427313277,0.6946756802262969,-1.3011619638441476,-0.33257253141344434,0.03996509533764286,0.3937850632718503,-1.079758491775928,-0.07742921994396697,0.15
-3.83732404646824,-2.1424526890923827,2.3907790468655223,-1.6192616295628237,0.5334991073008133,1.8782290226190856,-0.9577133353786603,-0.35623754311849426,1.5615691800600593,0.9636025951006427,1.9811890076649965,-0.19851908974890553,-0.8183944234051397,0.7559766878191333,1.0839055011076855,0.1672684145138636,1.0263074443764104,0.6529968678120333,1.086916872551471,0.3727530151192933,-0.2800202701013603,0.22972821041312447,-0.3397815802535322,0.31
9.25764132444283,7.893456927688668,3.3205823474555625,-0.19714912809959223,-2.884163811448422,-2.610927153853751,-2.0000144454857707,0.6151274331637724,1.0612306725849618,-0.7310663358503996,-0.7611494875375008,0.9280471660909388,1.4365448062926947,0.004792896525234381,0.4025756337928492,-0.024880800867438876,-1.3098767150351993,1.215091294819882,0.3292157549524038,-0.2618980349250117,0.9028514975945832,-0.5896049806727227,-0.5943889009648713,0.08
-3.899177582125395,-3.2489131044775017,2.8656405883345433,1.0865777239445555,0.7930322931097697,-0.7892184118147711,-0.19209044826526453,-1.3242165823047969,0.7662381370602991,0.2831393424154005,0.32339613822376095,-0.311724768637319,-0.6225205765618752,-0.8502072310150405,1.2464254741346483,-0.6747674746888334,0.7230229199336297,0.49905109396812686,-0.2820329814054389,-0.27081361264103443,-0.4088453147017193,-0.005447623487900359,0.5242489080494406,0.24
4.856069396978501,2.302432416542299,-1.3813181704258641,1.0302791835857188,-0.1904878695810347,-0.46406248837212316,-0.45840977084796714,0.626918345343997,-0.8168602069761468,0.12278611202415779,0.8564373658052762,1.406436398962592,1.4087321403972293,-1.1339727430726325,0.1505520261316196,-0.30718865096089953,0.008944847198738873,-0.056910931932786846,0.039048792412393216,0.05309377785822676,-0.17133165429583755,-0.05600362603197607,-0.08094101937606374,0.11
-5.000769972165587,3.739411234707171,-3.7964781275312434,0.8532418867153906,-4.622146986316777,0.0939471931784777,5.054818640588782,-1.422850695093563,3.101660528758897,0.14614017448187094,3.082074953390796,-0.5997282122287318,-0.4540683148786202,1.6329098448887125,-0.5306191446111249,0.1474756268484975,0.09768009877962659,-0.8144002061268157,-0.23086079447672425,-0.1237010008579596,-1.5266877217048829,-0.21908390227228097,1.7028195632644874,0.22
-3.032955396998897,-1.4700091584914305,-0.7307943255419971,-3.399821797303363,-0.008880208850776772,0.23300906992181078,2.614334292007667,2.45568965854134,0.5895011659385028,-0.8173030061446469,-1.5153003335213733,-0.38211520276005784,-1.2554919315456277,0.8001144216568684,-2.047114199513403,0.18426187270676306,-0.6134133412834416,1.579477691180832,0.44613272648165375,-0.13818537300427822,-0.646138466133592,-0.13814448094084125,0.0864047330806162,0.13
6.135172561229914,5.857857732305727,6.154234876131242,-4.617656432615244,-2.9647179467633866,-2.2128319360579796,-1.1817746488947776,1.1888210838861497,1.1223474468828905,-2.1124209619145264,-3.443241960817966,-2.7435757576366107,-1.2289998420750303,2.0759976637823847,-0.46675519530239185,-2.199432634600147,-1.1521179937382127,-0.591676900351348,0.11953282339322617,-0.6678864739802154,0.9639809649614232,-1.6011034653817835,0.7136829302649704,0.07
2.8279545047128716,-2.5848211598957382,-1.9360026138887978,2.6766166618692977,-0.04484896705685135,-0.8927133666023678,2.8651216453070494,3.098423225699966,-3.0354562397475164,-1.6781775762550517,1.188267481888371,-2.7531190547853757,0.5814977753889722,0.033735177502409563,0.3055020513315547,0.7460853096145743,-0.7854050581354759,-0.9434204199135151,-0.06195411370082694,-0.12138939695785023,0.9722071522195326,0.069597063662635,-0.7424203587800431,0.11
0.3355123949972147,-1.6674215025791508,-0.8566830870001583,2.956410320681616,-1.2616002564815283,-0.2599239932731483,0.06717494744067311,-2.847253076199757,-1.4098481887259156,-1.1554977496617258,0.546431239151376,0.31208069961715246,-0.04250603409555567,0.30673644648830023,0.658390495377536,-0.28432961312994026,0.030199498195198026,-0.4320132531951951,-0.050112814512677586,0.6770048703571717,0.25951278360817737,-0.14052871376617043,0.5968521386501828,0.06
-5.178576192887879,-3.5598542892101985,-0.13899391166748531,1.8358787576888522,0.035673629293311325,0.778671372030591,-3.4320820102816287,1.907777480132116,-0.29197859637427254,0.4717655213355172,1.7499934894567037,3.4230048148265464,-0.9542258784934396,-0.09085910090708504,-0.8297587122027532,0.9284376143008652,0.8555300396882026,-0.46493548493071035,-1.4798575067410185,-1.75415360011226,0.44988103491470094,-0.7100849450284923,-0.5952066612467217,0.8
